Country Name,Country Code,Series Name,Series Code,1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Japan,JPN,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,63.79,63.99,63.81,63.61,63.42,63.49,63.67,63.33,62.85,62.44,61.99,61.23,60.77,60.42,60.42,60.42,60.39,60.16,59.86,59.58,59.25,59.01,59.25,59.44,59.5,59.99,60.44,61.45,62.01,61.95,62.12,62.5
Japan,JPN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,38.85405142,39.63068406,42.8988211,55.11190585,60.77122237,65.41006169,72.99671748,80.47828377,90.65379413,98.93382307,102.846758,111.8762497,121.9153209,127.5476298,128.2074929,128.5996679,132.2220465,138.5742742,156.9844853,160.4980984,175.5676412,183.7062093,186.5642973,192.1128503,194.584024,193.2302909,193.4871708,197.4539892,197.8112994,216.434528,220.4620394,
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.608530476,14.34977708,4.486989091,4.971477302,6.200874365,2.08702041,3.308475667,3.012172858,3.389530466,4.245712252,5.269957037,5.783808422,4.161667319,8.567214617,8.146594741,8.092975103,8.176170012,7.220386045,5.023710197,2.314834143,2.737179832,2.429358335,2.609947414,3.38407811,2.496528695,1.994180818,2.473598525,1.91907105,1.927372025,-1.569473361,2.228138413,
Jordan,JOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.155495979,3.995835606,3.316666667,3.516696241,2.353124513,6.501218027,3.037884203,3.091666667,0.606256568,0.666880926,1.772204374,1.83299389,1.63,3.361868215,3.493685346,6.251724667,4.74390639,13.971231,-0.739069743,4.845518759,4.162441629,4.515229567,4.824623143,2.89947905,-0.87685136,-0.778430463,3.323894476,4.462311085,0.761514047,0.333294351,1.346093772,4.229155689
Jordan,JOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.582,19.273,19.7,17.166,14.6,13.7,13.685,13.704,13.708,13.7,14.7,15.3,14.5,14.578,14.8,14,13.1,12.7,12.9,12.5,12.9,12.2,12.6,11.9,13.08,15.28,18.12,18.26,16.8,19.21,18.444,17.874
Jordan,JOR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,19.7,,14.6,13.7,,,,13.7,14.7,15.3,14.5,,14.8,14,13.1,12.7,12.9,12.5,12.9,12.2,12.6,11.9,13.08,15.28,18.12,18.26,16.8,19.21,19.84,
Jordan,JOR,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-9.058889845,-15.7263572,-11.22173096,-6.381761923,-3.844226116,-3.202622363,0.404881942,0.178259474,4.968589377,0.325990723,-0.267736262,5.231470495,11.75533543,0.343467253,-18.04142743,-11.46271474,-16.80081298,-9.065599031,-5.066435239,-6.935807425,-10.01220116,-14.89269038,-10.16958407,-7.077869614,-8.992114232,-9.655514313,-10.55751509,-6.831223835,-1.718821017,-5.670902846,-8.810769937,
Jordan,JOR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,21.71061528,23.06115666,22.95077747,23.98044661,23.87426559,21.37185439,21.71763378,21.54800528,21.22596611,21.4363112,21.46078539,22.78186635,23.03595391,24.7957582,24.9215739,24.84965435,27.54445113,29.64498727,27.75934459,26.26682831,26.79466902,25.80780379,25.64065981,25.50879592,25.23280585,24.66931246,24.51396991,24.07783369,23.92851773,23.39083488,23.69761904,
Jordan,JOR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,61.85936444,57.91602039,59.48409021,57.97856471,59.27842705,61.32217607,63.61512857,61.92912403,62.58242044,64.31893577,64.47349812,64.06387989,64.50675778,64.35130826,65.04436677,63.79995129,63.13997675,58.79055972,59.72867722,59.11528134,58.90533974,60.27407085,60.41436106,60.08831679,60.14076201,60.69389801,60.36791664,60.47664471,60.72466869,61.41853988,61.05206623,
Jordan,JOR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.244759973,6.841347219,5.128205128,4.427053451,3.686342715,3.229090317,2.886730384,2.579414596,2.005780247,2.015436678,1.953266182,2.191639682,2.466556919,2.497867975,2.758357982,2.583509751,2.531468186,2.877299624,3.236710094,3.575191543,3.505003958,3.305118668,3.583018585,3.968444525,4.392268595,4.506341003,4.442000373,4.380843831,4.435689942,4.69703811,4.735297021,
Jordan,JOR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,39.166,38.96,39.173,39.34,39.422,39.491,39.491,39.494,39.469,39.4,38.8,38.4,37.4,37.849,38.3,37.7,39.8,39.5,40.1,39.5,39,38,37.1,36.4,37.66,38.937,40.23,39.18,39.24,39.95,39.585,39.683
Jordan,JOR,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,,,,,,,,,,39.4,38.8,38.4,37.4,,38.3,37.7,39.8,39.5,40.1,39.5,39,38,37.1,36.4,,,40.23,39.18,39.24,39.95,38.67,
Jordan,JOR,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,129.9996619,152.6010968,125.609618,116.4459642,105.0628884,106.234221,100.3854165,101.1725908,99.90585466,93.71097071,90.82656316,85.07403591,88.9183394,89.02223486,79.9498073,72.62491335,69.95952618,55.06605258,59.22146671,59.77108432,60.42177197,65.35061398,73.72381216,77.71399162,78.86144955,74.07186073,75.38050204,,78.47902179,75.13747829,,
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-11,-5.299999999,-9.200000002,-12.6,-8.200000001,0.500000002,1.699999999,-1.899999999,2.699999998,9.800000002,13.5,9.8,9.3,9.600000001,9.699999999,10.7,8.9,3.3,1.199999999,7.3,7.400000001,4.8,5.999999999,4.200000001,1.2,1.1,4.1,4.1,4.5,-2.5,4.3,
Kazakhstan,KAZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,1877.372395,176.1552989,39.18254237,17.40804106,7.146326655,8.296027653,13.18089059,8.354137772,5.836924521,6.438218101,6.88205439,7.579999291,8.721693861,10.84683621,17.13989978,7.316078583,7.400463567,8.424887619,5.09791485,5.846409173,6.706578291,6.665776115,14.54602379,7.440004373,6.019130966,5.245476796,6.771545828,8.042320628,
Kazakhstan,KAZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.9,1,1.11,7.54,10.98,12.96,13.01,13.13,13.46,12.75,10.43,9.33,8.78,8.4,8.13,7.79,7.26,6.63,6.55,5.77,5.39,5.29,5.2,5.06,4.93,4.96,4.9,4.85,4.8,4.89,5.162,5.008
Kazakhstan,KAZ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,0.05,0.4,1.11,7.54,10.98,12.96,13.01,13.13,13.46,12.75,10.43,9.33,8.78,8.4,8.13,7.79,7.26,6.63,6.55,5.77,5.39,5.29,5.2,5.06,4.93,4.96,4.9,4.85,4.8,4.89,,
Kazakhstan,KAZ,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,-1.045925368,-3.570177574,-3.605984164,-5.533706339,-1.013584291,2.002567163,-6.272448984,-4.157803128,-0.884199049,0.777323159,-1.813631769,-2.468919552,-7.98501994,4.683777822,-3.573690708,0.93599417,5.294510837,1.080172056,0.825798256,2.761191,-3.657399441,-6.155473293,-3.309080394,-0.482072707,-4.559015655,-4.436360088,-3.988829725,
Kazakhstan,KAZ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,38.97180763,36.98964419,38.69871877,29.99769274,25.58776456,25.60638223,29.31463104,32.96666533,37.77582967,36.14182986,35.81093211,35.07526591,35.35184195,37.62801815,39.35645575,37.73089748,40.25024558,38.43148085,40.60242212,37.2660881,36.30285333,33.69881564,33.20942583,30.85478739,31.97979036,32.3252253,33.4962004,33.02879591,33.09779715,35.2669296,
Kazakhstan,KAZ,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,25.12437811,47.03549252,44.37413099,53.96183161,58.04235028,58.86974346,56.73663583,52.44232667,48.38153875,49.37171316,50.47115052,51.82202732,53.38009899,52.02188472,51.62499773,54.23032774,52.10486825,53.99521168,51.68003949,48.88903281,51.389853,53.17956069,54.83859647,59.29762787,57.85743504,57.3044151,55.45473227,55.52825593,56.10278089,53.91935702,
Kazakhstan,KAZ,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,23.34162521,16.4384453,14.94754749,12.32938601,12.15215514,11.40677903,8.565795103,9.88634864,8.110783885,8.724831864,7.995909093,7.862206027,7.122957988,6.369523016,5.495834862,5.660291519,5.315803247,6.146884987,4.51052753,4.988974156,4.288330156,4.50354557,4.329552462,4.710547419,4.556004271,4.51698454,4.395858103,4.466335958,5.391282693,5.03000194,
Kazakhstan,KAZ,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,70.333,70.508,70.835,71.3,71.571,71.486,71.35,71.358,71.211,70.841,70.397,70.11,70.02,69.86,69.45,69.68,70.39,71.12,71.022,70.924,70.825,70.726,70.627,70.528,70.429,70.33,70.23,70.13,70.08,69.2,69.411,69.795
Kazakhstan,KAZ,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,,,,,,,47.23,46.79,,,,70.11,70.02,69.86,69.45,69.68,70.39,71.13,70.71,71.16,71.61,71.74,71.7,71.67,71.85,70.21,70.07,70.13,70.08,69.2,,
Kazakhstan,KAZ,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,9.522963251,8.801310072,10.49811385,10.84063915,12.64696963,19.30791606,16.76942527,16.93035826,21.99223694,18.48304695,23.7157605,22.41204058,
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.438346792,-0.799493959,0.353197256,2.632784518,4.406216525,4.146839269,0.474901921,3.290213722,2.305388595,0.599695391,3.779906498,0.54685953,2.932475546,5.104299776,5.90666608,6.4724943,6.85072977,0.232282745,3.306939816,8.058473603,5.12110612,4.568679614,3.797848393,5.020111002,4.967721128,4.213517068,3.837958174,5.647946407,5.114158858,-0.250155705,7.517355387,
Kenya,KEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,20.08449558,27.33236445,45.9788813,28.81438943,1.554328161,8.864087416,11.36184505,6.722436508,5.742001095,9.980025154,5.738598143,1.961308217,9.81569063,11.62403554,10.31277836,14.45373421,9.75888023,26.23981664,9.234125924,3.961388891,14.02249396,9.377767482,5.71749357,6.878154993,6.582174403,6.297157525,8.005722791,4.689819761,5.235859994,5.404814672,6.110909164,
Kenya,KEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.276,3.288,3.256,3.21,3.171,3.156,3.184,3.131,3.125,3.128,3.07,3.09,3.042,2.997,2.968,2.942,2.919,2.976,2.92,2.846,2.859,2.844,2.831,2.796,2.774,2.76,3.52,4.245,5.01,5.616,5.644,5.502
Kenya,KEN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,10,,,,,,9.96,9.96,,,9.6,,,,,,,2.76,,,5.01,,,
Kenya,KEN,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-2.616958167,-2.194560025,-4.552830327,-6.280167326,-17.44620458,-7.979420295,-13.65279249,-18.67982412,-18.34069975,-1.569350791,-2.466322584,-0.894975399,0.88845032,-0.818703018,-1.346558337,-1.976468946,-3.229369603,-5.523296303,-3.987288881,-5.216697057,-8.148812105,-7.475871485,-7.8515242,-9.34005233,-6.304599582,-5.397010286,-6.996893778,-5.41106818,-5.238462691,-4.759958401,-5.205464158,
Kenya,KEN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,17.00351087,15.84607073,14.36701967,14.55205709,13.55651793,16.39205347,15.92638317,15.54216332,14.91530256,15.01585603,15.30962409,15.45356118,15.62315004,16.20507734,17.01262604,19.38410594,19.30216808,18.58277173,18.38662467,18.57467277,19.66290083,19.26155256,19.08025911,19.0360328,18.8940457,18.16215929,17.50350921,17.31314613,16.93054523,17.40445206,16.99492486,
Kenya,KEN,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,50.3566785,50.22764786,50.12476551,58.41441159,56.99824607,55.21389237,55.6497107,56.08070834,56.95484636,56.13137803,56.44650875,55.85410607,56.01895098,55.95986297,53.92109618,54.4131937,
Kenya,KEN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,24.32014817,24.78128722,26.80801341,28.11535668,26.34961956,27.49252178,27.6939374,27.7449136,28.74407961,28.72178064,27.84926011,25.8539676,25.80443937,24.92904109,24.2362747,20.5196878,20.58666446,22.19634016,16.25498147,17.56775989,18.89471122,18.82972593,18.61655159,18.34783934,19.46961478,20.03451643,20.89363741,20.31491042,20.86116381,22.62100885,22.42824552,
Kenya,KEN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,73.209,73.095,72.964,72.83,72.702,72.604,72.529,72.465,72.39,72.512,72.633,72.754,72.874,72.994,73.114,73.234,73.353,73.472,73.59,73.708,73.826,73.944,74.061,74.177,74.294,74.41,74.254,74.093,73.926,73.224,73.854,74.363
Kenya,KEN,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,,,,,,,,,72.39,,,,,,63.26,63.26,,,76.52,,,,,,,74.41,,,67.8,,,
Kenya,KEN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0,0.877192982,0.869565217,1.724137931,0,1.694915254,1.666666667,6.557377049,-1.538461538,6.25,-1.470588235,3.787462687,2.006324636,-1.629360204,4.951631626,-0.049295323,2.034947265,-2.091436758,0.802819887,-1.120260261,1.76257601,5.136144329,4.161574477,-1.096288599,9.865174721,-0.478196755,-0.244658832,5.274150125,-0.539607341,-0.547003796,1.499998904,
Kiribati,KIR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,3.592521313,13.66539953,9.816438845,-3.899550407,1.497409799,-3.045862928,-1.488059085,2.103985209,0.572015744,1.917310902,0.355520889,0.564030491,-1.813079953,,,
Kiribati,KIR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,14.65,,,,,30.58,,,,,9.33,,,,8.56,10.97,,
Kiribati,KIR,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,9.021621847,-19.050093,-8.749513347,2.521423968,,,,,,,,,,,,-8.778031186,-1.891465183,-3.720295709,-12.50963347,0.125298329,-9.576824298,1.908971782,-5.489746089,31.51110255,33.03050679,10.76672071,37.46231968,39.20657252,48.79202876,39.39961673,9.781595139,
Kiribati,KIR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,11.19590164,9.039076923,9.556956522,8.6684,8.684868421,8.226941176,7.623296703,10.39384615,11.59626168,10.49336207,10.45393443,9.197289682,8.829175906,7.945189143,6.748597447,9.951500082,10.49912965,10.89925127,10.33401496,11.92573526,12.9009366,13.67917626,14.516653,14.5388414,15.30036034,15.48002469,12.88084446,11.12315571,9.344311611,9.78945006,,
Kiribati,KIR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,56.66606557,59.58676923,57.95797101,59.024,59.31171053,60.97529412,61.94615385,60.86336538,61.40841121,58.28732759,59.47122951,57.78689512,57.61917939,56.91554591,59.14631904,65.15444833,62.42911022,63.02091572,61.72238687,63.35012327,61.4038383,60.93358916,60.66938449,61.26452207,60.51243546,60.96691228,62.89803016,64.21105336,68.10650102,67.8998642,,
Kiribati,KIR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.8252459,30.48276923,29.41652174,29.34853333,28.49907895,26.07835294,23.90967033,24.38567308,25.16448598,19.95974138,20.39860656,21.65499741,23.44767607,24.40159283,20.47154919,22.04191486,23.16519085,24.69316269,26.61082474,24.19156117,25.21787783,24.41434319,23.11824216,23.99037302,21.68114264,26.33849634,30.49398704,25.34566985,25.50285201,26.17601747,,
Kiribati,KIR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,,,,,84.01,,,,,,,,,,26.37,,,,,59.26,,,,,43,,,,35.9,48.12,,
Kiribati,KIR,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.283,2.302,2.401,2.509,2.524,2.577,2.674,2.853,3.025,3.011,3.029,2.99,2.999,2.963,2.93,2.899,2.911,2.873,2.9,2.81,2.891,2.92,2.917,2.868,2.897,2.92,2.86,2.808,2.783,3.064,3.213,2.962
"Korea, Dem. People's Rep.",PRK,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,73.13,73.56,73.863,74.046,74.343,74.582,74.983,75.082,74.824,74.847,74.703,74.687,74.641,74.58,74.434,74.522,74.615,74.488,74.56,74.609,74.593,74.553,74.525,74.499,74.583,74.416,74.621,74.862,74.868,73.445,74.461,74.878
"Korea, Dem. People's Rep.",PRK,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.77805613,6.198642798,6.877474129,9.268666338,9.614565393,7.890703326,6.170552427,-5.129448165,11.46694243,9.060833325,4.852399572,7.725142675,3.147291194,5.197391363,4.308542714,5.264326595,5.799548415,3.012984873,0.79269899,6.804824918,3.685667782,2.402530992,3.164708636,3.202453795,2.809103268,2.946881715,3.15963574,2.907403774,2.24397786,-0.709415359,4.145323954,
"Korea, Rep.",KOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.332790482,6.213281464,4.800996602,6.2658595,4.480741086,4.924543543,4.438931846,7.513580081,0.812957254,2.259165801,4.066575879,2.762262103,3.514874515,3.590662989,2.753791627,2.242340285,2.534573821,4.673896555,2.756496545,2.939286527,4.025965004,2.187071044,1.301347545,1.274774464,0.706331772,0.97168574,1.944332308,1.47583935,0.383000304,0.537288023,2.498333333,5.087887608
"Korea, Rep.",KOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.41,2.51,2.88,2.48,2.06,2.05,2.61,6.96,6.34,4.06,3.7,3.05,3.35,3.42,3.48,3.25,3.01,2.96,3.36,3.32,2.99,2.81,2.75,3.08,3.55,3.65,3.65,3.82,3.75,3.93,3.64,2.788
"Korea, Rep.",KOR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.41,2.51,2.88,2.48,2.06,2.05,2.61,6.96,6.34,4.06,3.7,3.05,3.35,3.42,3.48,3.25,3.01,2.96,3.36,3.32,2.99,2.81,2.75,3.08,3.55,3.65,3.65,3.82,3.75,3.93,3.64,2.86
"Korea, Rep.",KOR,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-2.429619144,-0.816032014,0.42990724,-1.033934447,-1.805506393,-4.008902071,-1.897571527,10.46427427,4.378702648,1.766953612,0.395356059,0.648246377,1.609224575,3.692741162,1.305870789,0.198895401,0.893090073,0.167376559,3.505258198,2.443082516,1.327632784,3.816453798,5.636064381,5.593787026,7.171545825,6.527761018,4.632725578,4.49121355,3.61361701,4.616043768,4.706254931,
"Korea, Rep.",KOR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,37.14771997,35.88131907,36.21407742,36.24273611,36.49125561,35.44805561,35.39646916,35.30828329,34.66586525,34.75531678,33.2209652,32.81274988,33.11125973,34.73483971,34.15033175,33.517273,33.45375008,32.51021797,32.90536001,34.11677597,34.45096726,34.13469264,34.44782919,34.09167237,34.14993567,34.29779968,34.76630854,34.04580231,32.67914892,32.5381602,32.44592495,
"Korea, Rep.",KOR,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,47.14862313,48.50843552,49.12226709,49.15517966,49.26055313,50.27848579,50.75853992,52.19709863,51.65035937,51.61843819,53.08394528,53.60723336,53.87127477,53.09698216,53.87891643,54.69918253,55.07869334,56.18724044,55.99857203,54.69835731,54.64985026,55.07320475,55.21360303,55.64499447,55.57650557,55.35863931,54.84779034,55.69169325,57.24215056,57.00752121,56.97549016,
"Korea, Rep.",KOR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.824490651,6.60760508,5.914881371,5.658221058,5.328672039,4.960650984,4.47516964,4.225940698,4.249754418,3.857792038,3.565819021,3.206802038,2.964597278,2.958018544,2.619975731,2.497470419,2.283409085,2.142249743,2.240556812,2.144016322,2.209199955,2.186185041,2.099047114,2.05667705,2.003907793,1.859034883,1.850756295,1.746403394,1.667930979,1.765720481,1.789648678,
"Korea, Rep.",KOR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,60.6,60.89,60.89,61.6,61.94,62.11,62.5,60.62,60.6,61.57,61.88,62.45,61.89,62.69,62.55,62.52,62.44,61.97,61.28,61.36,61.53,61.71,61.9,62.91,63.17,63.2,63.48,63.36,63.57,62.81,63.08,63.967
"Korea, Rep.",KOR,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,60.6,60.89,60.89,61.6,61.94,62.11,62.5,60.62,60.6,61.57,61.88,62.45,61.89,62.69,62.55,62.52,62.44,61.97,61.28,61.36,61.53,61.71,61.9,62.91,63.17,63.2,63.48,63.36,63.57,62.81,63.08,64.21
